Name,TID,IconSWF,IconExportName,InstantDamagePercent,DamagePerHit,DamagePercentPerHit,HitFrequency,DamageReductionRate,DamageReductionValue,DamageReductionTagName,DamageCapValue,DamageIgnoresMitigation,HealPerHit,HealPercentPerHit,HealingReductionRate,HitSpeedMultiplier,SpeedMultiplier,SpawnSpeedMultiplier,InstantEnergyGained,EnergyAddPerHit,NormalHitDisable,Invisible,RemoveOnAttack,RemoveOnHeal,RemoveOnHit,DamageOnHit,DamageMultiplier,DamageTakenMultiplier,BonusDamagePoint,BonusDamageToIsolated,CriticalRateMultiplier,EnergySteal,EnergyStealToIsolated,Effect,TargetedEffect,FilterFile,FilterExportName,FilterAffectsTransformation,FilterInheritLifeDuration,IgnorePushBack,MarkEffect,AudioPitchModifier,Portal,ControlledByParent,Clone,Scale,AdditiveEffect,ChainedBuff,ChainedBuffTime,ContinuousEffect,SpawnStartTime,SpawnNumber,SpawnInterval,SpawnPauseTime,SpawnObject,SpawnLimit,SpawnLevelIndex,SpawnObjectStartingBuff,SpawnObjectStartingBuffTime,SpawnDestroyMe,DeathSpawn,DeathSpawnIsEnemy,DeathSpawnCount,HitpointMultiplier,BonusMaxHitpoint,Shield,InstantDispelBuffTypeMask,RemoveEffect,DeathTriggerBuff,DeathTriggerBuffTime,DeathTriggerBuffOnEnemy,DeathTriggerTargetTag,DeathTriggerTargetNum,DeathTriggerAreaEffect,DeathGoToBuffOwner,PreventDeathGoToBuffOwner,HealthThreshold,RemoveOnHealthThreshold,ConditionBuff,CheckCondition,CheckConditionMethod,StackingBuff,StackingBuffCount,IsRevive,ReviveDelaySeconds,ReviveHealth,ReviveHealthPercent,ReviveEnergy,ReviveStartEffect,BuffOnKill,BuffOnKillTime,IsUntargetable,IsUntouchable,KickDirection,BonusTagBuff,BonusTagName,DamageReflectionRate,DamageReflectionValue,ReflectionRange,ReflectionEffect,ReflectionProjectile,IsFreeze,ControlLevel,ImmuneToControlLevel,ImmuneBonusBuff,ImmuneBonusBuffTime,CanReflectControlBuff,DelayControlLevel,IsWizardClone,BuffOnWizardClone,BuffOnDamageSource,BuffOnDamageSourceTime,BuffOnDamageTarget,BuffOnDamageTargetTime,BuffOnAttack,BuffOnAttackTime,HasDodge,DodgeRate,DodgeType,ExtraBuffWithPeriod,ExtraBuffFrequency,ExtraBuffTime,PostAddDelayTime,KeepInPreBattle,GrantAbility,IsAbility,EnergyDisabled,IsTaunt,IsSilent,ModifyOverrideAttackChance,ForcedMoveDestinationType,ForcedMoveDestinationParameter,ForcedMoveCheckPushbackImmunity,ForcedMoveFixedTimeLength,ForcedMoveSpeed,ForcedMoveHeight,BattleEventWhenRemoved,BattleEventWhenMaxStack,InstantDeath,GainElixirStartTime,GainElixirInterval,GainElixirAmount,GainElixirLimit,GainElixirPauseTime,TargetRole,TargetType,ImmuneBuffTypeMask,OverrideAnimation,OverhealBuff,OverhealBuffTime
PercentDamage,,,,0,0,20,100,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,killingblow_hit,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
WizardEnergyBuff1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
WizardEnergyBuff2,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,6,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
BowlerB1TempBuff,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,120,0,0,0,0,0,0,onfire_state_effect,,sc/effects.sc,,,,FALSE,,125,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,120,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,3,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
BowlerB3CTempBuff,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,160,0,0,0,0,0,0,onfire_state_effect,,sc/effects.sc,,,,FALSE,,125,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,160,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,3,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
DoctorHaste1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,140,120,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,knight_shield_effect,,sc/effects.sc,,,,FALSE,,125,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
DoctorHasteA,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,180,120,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,knight_shield_effect,,sc/effects.sc,,,,FALSE,,125,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
WardenShieldBuff1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,knight_shield_effect,,sc/effects.sc,,,,FALSE,,125,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,4,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,100,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
SwordmanDodgeBuff,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,TRUE,50,Projectile,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
WizardSpeedB1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,200,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,onfire_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
WizardSpeedB2,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,250,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,onfire_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
WizardSpeedB3,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,300,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,onfire_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
FishermanTempBuff,,sc/ui_icons.sc,buff_spdup,0,0,0,0,0,0,,0,FALSE,0,0,0,150,130,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,spd_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,3,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
FishermanSpeedBuff,,sc/ui_icons.sc,buff_spdup,0,0,0,0,0,0,,0,FALSE,0,0,0,140,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,spd_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,99,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
FishermanPermaBuff,,sc/ui_icons.sc,buff_spdup,0,0,0,0,0,0,,0,FALSE,0,0,0,130,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,onfire_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,99,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
EnergyBuff1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,fx/effects/gain_energy_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
EnergyBuff2,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,6,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
CloneDamageDebuff1,,,,80,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,50,0,0,0,0,0,0,,,,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
CloneDamageDebuff2,,,,60,0,0,125,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,50,0,0,0,0,0,0,,,,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
MinerB3BuffB,,,,0,0,0,0,50,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,knight_shield_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
AngelInvincibleBuff,,,,0,0,0,0,90,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,knight_shield_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,High,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
MinipekkaBuff,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,250,120,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,onfire_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,TRUE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
PrinceB3Ctempbuff,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,10,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
BarbarianHealBuff,,,,0,0,0,250,0,0,,0,FALSE,0,1,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,heal_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
WardenBuffC,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,WardenDamageBuff,2000,35000,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
WardenDamageBuff,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,spd_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,100,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
FlyBarrel,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,jumppad_fly,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
OneManArmyBuff1,,,,0,0,0,250,0,0,,0,FALSE,0,1,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,onfire_state_effect,,sc/effects.sc,,,,FALSE,,125,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
OneManArmyBuff2,,,,0,0,0,250,0,0,,0,FALSE,0,2,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,onfire_state_effect,,sc/effects.sc,,,,FALSE,,125,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
CloneBuff1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,TRUE,CloneDamageDebuff1,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
CloneBuff2,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,TRUE,CloneDamageDebuff2,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
MeatBuff1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,,,FALSE,,125,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,5,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
MeatBuff2,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,,,FALSE,,125,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,7,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
